SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,001,New York,Albany County,5,9,18809,9336,9473,7373,7297,1178,1356,32,38,601,597,4,4,148,181,7494,7439,1240,1446,84,97,665,662,11,16,8881,9004,7041,6982,1097,1261,17,18,597,593,4,3,125,147,7139,7092,1145,1328,60,68,659,656,11,13,455,469,332,315,81,95,15,20,4,4,0,1,23,34,355,347,95,118,24,29,6,6,0,3
050,36,001,New York,Albany County,5,10,21164,10280,10884,8347,8721,1281,1466,36,24,482,515,6,5,128,153,8446,8827,1335,1547,95,92,532,563,15,18,9909,10469,8084,8442,1220,1376,17,13,475,511,2,3,111,124,8167,8522,1261,1437,72,74,523,555,10,14,371,415,263,279,61,90,19,11,7,4,4,2,17,29,279,305,74,110,23,18,9,8,5,4
050,36,001,New York,Albany County,5,11,22507,10931,11576,9115,9712,1293,1295,38,36,373,417,5,4,107,112,9189,9784,1337,1360,92,96,413,450,14,15,10600,11235,8876,9483,1232,1224,21,23,372,411,3,4,96,90,8940,9539,1269,1273,72,75,410,442,12,13,331,341,239,229,61,71,17,13,1,6,2,0,11,22,249,245,68,87,20,21,3,8,2,2
050,36,001,New York,Albany County,5,12,21413,10410,11003,8970,9463,1004,1061,24,36,321,324,1,1,90,118,9036,9535,1045,1124,70,112,351,354,8,11,10129,10744,8770,9278,951,1013,16,27,318,320,0,1,74,105,8821,9339,982,1066,58,97,346,348,5,11,281,259,200,185,53,48,8,9,3,4,1,0,16,13,215,196,63,58,12,15,5,6,3,0
050,36,001,New York,Albany County,5,13,18866,9043,9823,7933,8544,770,899,24,22,241,280,1,2,74,76,7985,8588,802,940,66,72,258,297,8,10,8850,9612,7795,8384,728,867,19,14,241,278,1,2,66,67,7839,8420,753,901,60,62,258,294,8,9,193,211,138,160,42,32,5,8,0,2,0,0,8,9,146,168,49,39,6,10,0,3,0,1
050,36,001,New York,Albany County,5,14,13751,6443,7308,5713,6402,500,596,17,24,170,212,0,0,43,74,5739,6450,520,635,41,70,186,228,5,2,6320,7143,5622,6278,478,572,14,19,169,212,0,0,37,62,5644,6314,493,603,37,63,183,226,5,2,123,165,91,124,22,24,3,5,1,0,0,0,6,12,95,136,27,32,4,7,3,2,0,0
050,36,001,New York,Albany County,5,15,9273,4074,5199,3554,4557,344,439,8,10,142,169,1,0,25,24,3571,4572,355,452,22,26,150,172,6,4,4006,5118,3503,4497,333,427,6,9,142,167,1,0,21,18,3516,4507,342,436,18,22,149,169,5,3,68,81,51,60,11,12,2,1,0,2,0,0,4,6,55,65,13,16,4,4,1,3,1,1
050,36,001,New York,Albany County,5,16,7407,3109,4298,2785,3829,221,336,6,11,70,91,0,0,27,31,2805,3848,230,348,24,31,78,102,0,4,3069,4233,2753,3779,213,329,6,6,70,91,0,0,27,28,2773,3796,222,339,24,25,78,101,0,3,40,65,32,50,8,7,0,5,0,0,0,0,0,3,32,52,8,9,0,6,0,1,0,1
050,36,001,New York,Albany County,5,17,6575,2560,4015,2361,3729,131,212,4,5,43,49,0,0,21,20,2380,3746,140,217,15,16,49,54,6,3,2530,3956,2339,3685,127,200,3,5,43,48,0,0,18,18,2355,3700,134,204,13,15,48,53,5,3,30,59,22,44,4,12,1,0,0,1,0,0,3,2,25,46,6,13,2,1,1,1,1,0
050,36,001,New York,Albany County,5,18,7465,2306,5159,2170,4865,97,230,2,7,26,41,0,0,11,16,2177,4874,102,240,10,16,30,43,0,2,2281,5105,2146,4822,97,225,2,4,26,41,0,0,10,13,2153,4828,101,233,9,13,30,43,0,1,25,54,24,43,0,5,0,3,0,0,0,0,1,3,24,46,1,7,1,3,0,0,0,1
050,36,001,New York,Albany County,6,0,307496,148639,158857,116241,123572,19880,21754,442,457,8213,9032,91,85,3772,3957,119595,127011,21973,24111,1193,1312,9588,10376,257,240,140453,150347,110770,118007,18086,19782,225,250,8133,8946,62,59,3177,3303,113582,120841,19738,21643,803,933,9463,10239,198,190,8186,8510,5471,5565,1794,1972,217,207,80,86,29,26,595,654,6013,6170,2235,2468,390,379,125,137,59,50
050,36,001,New York,Albany County,6,1,15434,7871,7563,4985,4821,1641,1546,49,27,599,581,11,6,586,582,5556,5388,2011,1914,94,71,802,780,22,15,7083,6770,4526,4327,1462,1379,16,12,594,572,7,4,478,476,4995,4789,1744,1657,37,33,791,764,14,11,788,793,459,494,179,167,33,15,5,9,4,2,108,106,561,599,267,257,57,38,11,16,8,4
050,36,001,New York,Albany County,6,2,15531,8009,7522,5257,4973,1566,1457,31,26,583,551,3,6,569,509,5794,5457,1925,1782,70,61,784,729,16,14,7244,6811,4822,4570,1346,1246,10,9,574,546,2,6,490,434,5284,4984,1641,1510,34,30,771,720,11,12,765,711,435,403,220,211,21,17,9,5,1,0,79,75,510,473,284,272,36,31,13,9,5,2
050,36,001,New York,Albany County,6,3,16837,8505,8332,5890,5665,1602,1591,18,30,541,591,9,6,445,449,6302,6084,1877,1888,64,75,698,742,22,12,7833,7667,5480,5250,1412,1430,7,14,538,583,5,4,391,386,5845,5612,1646,1674,39,44,691,729,14,9,672,665,410,415,190,161,11,16,3,8,4,2,54,63,457,472,231,214,25,31,7,13,8,3
050,36,001,New York,Albany County,6,4,24235,12070,12165,8870,8777,1992,2092,43,24,689,774,6,10,470,488,9296,9217,2299,2429,118,101,835,916,18,21,11100,11251,8228,8194,1780,1879,22,13,675,764,5,7,390,394,8584,8549,2019,2142,73,64,818,899,13,17,970,914,642,583,212,213,21,11,14,10,1,3,80,94,712,668,280,287,45,37,17,17,5,4
050,36,001,New York,Albany County,6,5,31480,15580,15900,11623,11557,2433,2597,37,65,985,1265,16,5,486,411,12045,11914,2705,2848,140,155,1172,1408,42,18,14350,14705,10824,10783,2132,2286,17,32,972,1254,15,3,390,347,11161,11083,2334,2489,84,100,1152,1393,35,15,1230,1195,799,774,301,311,20,33,13,11,1,2,96,64,884,831,371,359,56,55,20,15,7,3
050,36,001,New York,Albany County,6,6,20408,10266,10142,7948,7538,1365,1564,24,33,729,716,11,12,189,279,8123,7788,1447,1704,62,87,811,831,19,24,9623,9367,7465,7016,1260,1385,13,15,721,705,8,11,156,235,7608,7225,1322,1491,38,57,801,817,16,22,643,775,483,522,105,179,11,18,8,11,3,1,33,44,515,563,125,213,24,30,10,14,3,2
050,36,001,New York,Albany County,6,7,19884,9807,10077,7599,7288,1246,1613,30,26,730,893,7,11,195,246,7769,7496,1324,1736,75,80,822,997,20,32,9158,9391,7137,6832,1124,1450,9,14,723,886,5,5,160,204,7275,7002,1184,1546,42,58,811,985,14,21,649,686,462,456,122,163,21,12,7,7,2,6,35,42,494,494,140,190,33,22,11,12,6,11
050,36,001,New York,Albany County,6,8,16598,8161,8437,6137,6092,1123,1315,25,23,734,819,8,10,134,178,6253,6237,1179,1401,54,67,794,893,19,27,7682,7884,5805,5732,1015,1174,12,10,731,819,3,4,116,145,5904,5848,1059,1238,37,43,788,889,14,18,479,553,332,360,108,141,13,13,3,0,5,6,18,33,349,389,120,163,17,24,6,4,5,9
050,36,001,New York,Albany County,6,9,18178,8963,9215,7008,6998,1127,1352,23,38,664,643,3,4,138,180,7121,7137,1185,1444,71,95,721,711,8,16,8507,8718,6663,6668,1056,1247,12,18,659,639,2,3,115,143,6756,6774,1099,1314,51,65,713,703,7,13,456,497,345,330,71,105,11,20,5,4,1,1,23,37,365,363,86,130,20,30,8,8,1,3
050,36,001,New York,Albany County,6,10,20386,9932,10454,8002,8320,1285,1410,35,24,472,534,8,8,130,158,8105,8437,1341,1494,91,96,522,584,18,16,9546,10024,7735,8033,1210,1313,17,11,467,530,5,5,112,132,7823,8125,1254,1381,65,72,516,580,14,12,386,430,267,287,75,97,18,13,5,4,3,3,18,26,282,312,87,113,26,24,6,4,4,4
050,36,001,New York,Albany County,6,11,22269,10804,11465,8954,9553,1279,1336,40,30,404,431,4,4,123,111,9041,9631,1330,1395,98,83,448,460,16,12,10466,11111,8704,9310,1223,1263,25,19,401,426,2,4,111,89,8780,9367,1265,1307,81,67,443,453,14,11,338,354,250,243,56,73,15,11,3,5,2,0,12,22,261,264,65,88,17,16,5,7,2,1
050,36,001,New York,Albany County,6,12,21521,10442,11079,8929,9497,1055,1099,26,30,344,346,3,1,85,106,8989,9566,1089,1153,70,93,371,373,11,10,10159,10810,8729,9304,1000,1046,15,24,342,340,1,1,72,95,8777,9363,1027,1093,55,85,367,366,8,8,283,269,200,193,55,53,11,6,2,6,2,0,13,11,212,203,62,60,15,8,4,7,3,2
050,36,001,New York,Albany County,6,13,19018,9094,9924,7930,8625,807,910,23,22,253,277,1,2,80,88,7989,8680,843,956,69,82,279,300,7,9,8882,9704,7782,8463,760,873,19,13,251,274,1,2,69,79,7832,8511,788,914,63,70,274,295,7,8,212,220,148,162,47,37,4,9,2,3,0,0,11,9,157,169,55,42,6,12,5,5,0,1
