SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,23,001,Maine,Androscoggin County,3,5,6952,3386,3566,3120,3258,142,151,18,15,29,44,2,1,75,97,3192,3351,166,181,45,61,55,74,7,3,3307,3496,3054,3198,137,147,14,14,29,43,1,1,72,93,3123,3287,160,177,40,56,54,73,6,3,79,70,66,60,5,4,4,1,0,1,1,0,3,4,69,64,6,4,5,5,1,1,1,0
050,23,001,Maine,Androscoggin County,3,6,6433,3089,3344,2892,3089,109,132,16,17,24,34,1,1,47,71,2937,3157,120,149,42,58,38,53,4,5,3033,3284,2847,3042,107,126,13,15,21,34,1,1,44,66,2889,3105,117,140,37,53,35,51,4,5,56,60,45,47,2,6,3,2,3,0,0,0,3,5,48,52,3,9,5,5,3,2,0,0
050,23,001,Maine,Androscoggin County,3,7,6542,3188,3354,2988,3156,122,90,19,18,11,26,1,4,47,60,3030,3213,137,104,44,52,25,41,4,7,3127,3290,2937,3098,118,90,17,16,11,26,1,4,43,56,2975,3152,132,101,40,49,24,39,4,7,61,64,51,58,4,0,2,2,0,0,0,0,4,4,55,61,5,3,4,3,1,2,0,0
050,23,001,Maine,Androscoggin County,3,8,6709,3352,3357,3144,3144,125,113,14,15,19,40,2,1,48,44,3187,3188,140,119,45,43,33,53,3,2,3313,3318,3111,3109,122,112,13,14,19,40,1,1,47,42,3153,3151,136,117,44,41,33,53,2,2,39,39,33,35,3,1,1,1,0,0,1,0,1,2,34,37,4,2,1,2,0,0,1,0
050,23,001,Maine,Androscoggin County,3,9,7594,3764,3830,3566,3635,110,96,15,17,40,44,4,1,29,37,3592,3672,118,102,36,44,44,50,5,3,3710,3788,3521,3597,108,96,13,16,40,43,3,0,25,36,3543,3633,114,102,33,43,42,48,4,2,54,42,45,38,2,0,2,1,0,1,1,1,4,1,49,39,4,0,3,1,2,2,1,1
050,23,001,Maine,Androscoggin County,3,10,8691,4335,4356,4153,4189,94,81,24,15,24,30,0,1,40,40,4189,4228,99,87,57,44,30,33,2,5,4284,4310,4113,4148,91,77,21,15,24,30,0,1,35,39,4144,4186,95,83,50,44,29,33,1,4,51,46,40,41,3,4,3,0,0,0,0,0,5,1,45,42,4,4,7,0,1,0,1,1
050,23,001,Maine,Androscoggin County,3,11,8349,4154,4195,3987,4060,80,43,17,17,30,32,1,1,39,42,4026,4098,84,48,51,53,33,35,1,3,4120,4153,3956,4019,79,43,15,17,30,32,1,1,39,41,3995,4056,83,48,49,52,33,35,1,3,34,42,31,41,1,0,2,0,0,0,0,0,0,1,31,42,1,0,2,1,0,0,0,0
050,23,001,Maine,Androscoggin County,3,12,7375,3670,3705,3539,3599,63,39,16,15,18,23,1,0,33,29,3569,3626,67,40,46,40,18,27,4,1,3643,3672,3518,3569,63,39,11,13,18,23,1,0,32,28,3547,3595,67,40,40,37,18,27,4,1,27,33,21,30,0,0,5,2,0,0,0,0,1,1,22,31,0,0,6,3,0,0,0,0
050,23,001,Maine,Androscoggin County,3,13,6503,3185,3318,3099,3241,41,18,8,13,15,21,1,1,21,24,3119,3264,43,18,28,32,16,24,1,4,3164,3297,3081,3223,40,18,8,11,15,21,1,1,19,23,3099,3245,41,18,26,29,16,24,1,4,21,21,18,18,1,0,0,2,0,0,0,0,2,1,20,19,2,0,2,3,0,0,0,0
050,23,001,Maine,Androscoggin County,3,14,4506,2147,2359,2105,2305,20,26,4,4,5,11,2,0,11,13,2116,2317,20,29,15,14,6,13,2,1,2134,2352,2093,2299,20,26,3,4,5,11,2,0,11,12,2104,2310,20,29,14,13,6,13,2,1,13,7,12,6,0,0,1,0,0,0,0,0,0,1,12,7,0,0,1,1,0,0,0,0
